"caption","url","ownerFullName","ownerUsername","timestamp","locationName","likesCount","commentsCount"
"If only our world wasn't run by a bunch of maniacs, psychopaths, deeply traumatized people who have been persuading, basically brainwashing, a vast group of young people into fighting THEIR wars, ""to honorably protect and defend their homeland"" from another vast group of young people from another country, proudly doing the exact same thing.
This is how wars don't end. 
As long as there are accomplices to these atrocities, wars will never end.
It is NOT OUR war, it is NOT OUR war.
It's THEIR war over power and control.
Stop fighting THEIR wars!
#wakingthetiger #peterlevine #trauma #somaticexperiencing #healingtrauma #psychiatry #jamesgilligan #violence #stopviolence #stopwar #stopwars #freepalestine #stopthegenocideofpalestinians #stopthegenocide #imagineallthepeoplelivinglifeinpeace #stopfightingtheirwars #stopfighting #iprayforpeace #ceasefirenow🇵🇸 #ceasefire #wakeup #palestinalibera #chooselove","https://www.instagram.com/p/CzdBLsahOa5/","","mrs.tambourine90","2023-11-10T05:14:53.000Z",,"1","0"
"Mon dessin, mon poème : Vue sur Un monde meilleur,

Un Écrit pêle-mêle où les mots s'entrechoquaient dans mon cerveau ce matin 😉

Notre monde devient de plus en plus sombre.
Qu'est-il arrivé à l'Amour et aux valeurs de l'Humanité ?

Pourquoi y a-t-il encore tant de souffrance, pourquoi n'y a-t-il pas d'amour, pourquoi se détester, pourquoi ne pas se serrer dans les bras et se dire ""tout ira bien, tout va bien"" ?
Tant de questions.

L'Amour est la clé qui s'adapte à toutes les serrures, grandes et petites, larges et étroites.
L'Amour est la clé de voir une nouvelle aube se lever pour des jours meilleurs.

Mais Regardez en vous, c'est là que se trouve l'Amour.
Alors Nous devrions tous partager un objectif similaire : répandre la Paix et l’Amour, calmer l’âme.

Je regarde autour de moi le monde dont je fais partie. Je vois des pays et des familles déchirés par la guerre et des conflits en tout genre (couleur de peau, religion etc).

Je voudrais répandre l’Amour et mettre à genoux l’intolérance. Chaque être humain, chaque âme, mérite le bonheur.
On ne devrait pas faire de mal et d'autres doivent perdre leur amertume.
Juste délivrer l'Humanité de la souffrance, de la tyrannie.

Le monde serait meilleur et plus harmonieux, si nous travaillons ensemble plutôt que de nous battre les uns contre les autres (Tianaly-nma 🦋)

Belle journée et je vous envoie une pluie de Bénédictions. Que Dieu vous bénisse 🙏 🤍✨🌹🙏🕊️🌟.

.#peaceandlove #myartwork #myart #digitaldrawing #digitalwatercolor #digitalart #watercolor #watercolors #watercolour #digitalpencil #procreate #procreateillustration #procreateart #love #paix #liebe #amour #mydrawing #dessindujour #drawdrawdraw #drawingoftheday #instaartist #instadraw #prayer #pray #🙏 #stop #stopwar #aquarelle #aquarellepainting","https://www.instagram.com/p/CzdCRGJI6Is/","tiana-ly(nma 🦋)🇲🇬🇫🇷","ladymadapapillon","2023-11-10T05:24:21.000Z","Better World","-1","18"
"WE NEED PEACE,  WORLD MAKE IT HAPPEN☮️🕯🙏

#humanrights #humanityfirst #abuse #inhumane #gaza #palestinian #stealed #landscapephotography #land #stopwar #leaders #king #primeminister #president #journalist #queen #girls #momlife #viralvideos #viral #europe #flowers #cake #donations #help #world","https://www.instagram.com/p/CzdLJPfuo6z/","Humanity for humans","blockedhumanabuses","2023-11-10T06:41:56.000Z",,"0","0"
"Updates 💔 
#stopwar","https://www.instagram.com/p/CzdB9nhqywv/","Javed Khaana","javedkhaana","2023-11-10T05:21:42.000Z",,"1","0"
"…
#humanity #worldpeace #compassion #peace #diaster #dialog #seizefire #humansuffering #stopwar","https://www.instagram.com/p/CzdFwtBoqTQ/","Bellinifan","bellinifan","2023-11-10T05:54:53.000Z",,"25","1"
"WE NEED PEACE,  WORLD MAKE IT HAPPEN☮️🕯🙏

#humanrights #humanityfirst #abuse #inhumane #gaza #palestinian #stealed #landscapephotography #land #stopwar #leaders #king #primeminister #president #journalist #queen #girls #momlife #viralvideos #viral #europe #flowers #cake #donations #help #world","https://www.instagram.com/p/CzdK5oPulb_/","Humanity for humans","blockedhumanabuses","2023-11-10T06:39:48.000Z",,"0","0"
"Photographer: @photo_friendly_ 
Models: @stasiamelnyk 
Location: @monochromekyivstudio 
Mua: @e.kaverzina #колизакінчитьсявійна #stopwar #новорічнафотосесія #новийрік #різдво #сімейнафотосесія #сімя #весілля #вінчання #дитячафотосесія #lovestory #портрет #photobook #photographer #photography #сімейнафотосесія#осінь #вагітність #фотосессіявагітності","https://www.instagram.com/p/CzdLcquoif1/","Сімейний фотограф💃🏻📸💙💛","photo_friendly_","2023-11-10T06:44:35.000Z","Monochrome Kyiv Studio","5","0"
"Letters to Israel and Palestine 6

The faces we will never see again. 
They died because majority of us keep silent as a race.
This land is soaked of their innocent blood . 
Will you build your dreams on it.
........x .......

We are beyond apology for we are beyond human by now. History does not only repeat itself at default. We are collectively causing it again. It takes us . Each one of us.

For our blood has turned pink . Lal hota toh... ese behne dete nahi . Humara hota. Hum sab ka. Woh bachhe dekh rahe hain humko. Aapko aur mereko. They will Iive with us untill we die . We have blood on our hands . However pink . Oh are we allready dead thus pink . 

 #stopgenocideingaza #ceasefireingazanow #humanrightsforall #stopgazagenocide  #stopwar","https://www.instagram.com/p/CzdCCfgoxib/","Devanjalee Sarkar","devanjalee_sarkar","2023-11-10T05:22:22.000Z",,"9","0"
"Post Source : @uaf_general_staff

Оперативна інформація станом на 06.00 10 листопада 2023 року щодо російського вторгнення

Слава Україні! Розпочалася шістсот двадцять п’ята доба широкомасштабної збройної агресії російської федерації проти України.

Противник продовжує ігнорувати закони та звичаї ведення війни, використовує тактику терору, завдає ракетних та авіаційних ударів, здійснює обстріли з реактивних систем залпового вогню не тільки по військових, а й по численних цивільних об’єктах нашої держави. 

Протягом минулої доби відбулося 69 бойових зіткнень. Загалом ворог завдав 2 ракетних та 26 авіаційних ударів, здійснив 62 обстріли з реактивних систем залпового вогню по позиціях наших військ та населених пунктах. Внаслідок російських терористичних атак, на жаль, є загиблі та поранені серед цивільного населення. Руйнувань та пошкоджень зазнали приватні житлові будинки та інша цивільна інфраструктура. Крім того, вночі, російські окупанти завдали чергового авіаційного удару по Україні, застосувавши 5 ударних БпЛА типу “Shahed-136/131”. Силами та засобами протиповітряної оборони знищено 4 ворожих БпЛА. 

Авіаційних ударів зазнали: Курилівка Харківської області; Білогорівка Луганської області, Сіверськ, Петропавлівка, Степове, Новоселівка, Авдіївка, Новомихайлівка, Вугледар, Павлівка Донецької області; Новодарівка, Роботине Запорізької області.

Під артилерійським вогнем опинилися понад 125 населених пунктів Чернігівської, Сумської, Харківської, Луганської, Донецької, Запорізької, Херсонської та Миколаївської областей.

В зоні відповідальності ОСУВ “Північ” на Волинському та Поліському напрямках оперативна обстановка залишається без суттєвих змін.

На Сіверському та Слобожанському напрямках противник зберігає військову присутність у прикордонних районах, проводить активну диверсійну діяльність з метою недопущення перекидання наших військ на загрозливі напрямки, нарощує щільність мінно-вибухових загороджень вздовж державного кордону в бєлгородській області.

⬇⬇⬇⬇⬇⬇⬇⬇⬇⬇","https://www.instagram.com/p/Czc_aVkSHIO/","JongTae Kim","0hawk_eye0","2023-11-10T04:59:24.000Z",,"4","2"
"Kom samen met ons naar de mars tegen de genocide in Gaza! 🇵🇸

Onze overheid heeft bloed aan haar handen! Politici in België & Europa steunen het gewelddadige Israëlische regime. 

Ondertussen zijn er in Gaza al meer dan 10.000 doden gevallen, waaronder 5.000 kinderen. Kom samen met ons in actie! Sluit je bij ons aan! 

#brussels #freepalestine #gaza #stopwar #gazagenocide","https://www.instagram.com/p/Czc_UK1obo_/","Campagne ROSA Leuven","campagnerosaleuven","2023-11-10T04:58:34.000Z",,"7","0"
"#stopwar 
#freepalestine🇵🇸 
#peace","https://www.instagram.com/p/Czc-xd2Shb2/","Rachmat Vivin","rachmat4ns28","2023-11-10T04:53:49.000Z",,"2","0"
"Post Source : 
Повітряне командування ""Схід""

В Дніпровському районі Дніпропетровської області вночі підрозділом Повітряне командування ""Схід"" збито керовану авіаційну ракету Х-59. 

На Харківщині винищувачем знищено БпЛА Шахед-136.

-----------------

In the Dnipro district of the Dnipropetrovsk region, at night, a unit of the Eastern Air Command shot down a Kh-59 guided air missile. 

In the Kharkiv region, a Shahed-136 UAV was destroyed by a fighter.

-----------------

드니프로페트롭스크 지역의 드니프로 지역에서는 밤에 동부 공군 사령부의 한 부대가 Kh-59 유도 항공 미사일을 격추했습니다.

하르키우 지역에서는 샤헤드-136 무인기가 전투기에 의해 파괴됐습니다.

#Ukraine #stoprussia #StopWar #Russian #UkraineWar #ukrainewar #stopputin #russia #peace in ukraine #invasion of russia #russia is a terrorist state #russiaisaterroriststate

Урядова організація

Долучайтесь до наших сторінок у соціальних мережах : 👇

📧 szg_a2533@ps.mil.gov.ua
🌐 https://www.facebook.com/pvkshid","https://www.instagram.com/p/Czc_IFbSWHI/","JongTae Kim","0hawk_eye0","2023-11-10T04:56:55.000Z",,"7","4"
"«What happened cannot be erased, but it can be prevented from happening again»

«Quel che è accaduto non può essere cancellato, ma si può impedire che accada di nuovo»

Anna Frank 

#freepalestine🇵🇸 #freegaza #palestine🇵🇸 #palestine #freddom #stopwar #stopkillingchildreningaza","https://www.instagram.com/p/Czc93ZdNsqc/","Aleksandra Matikj","sandra_matikj","2023-11-10T04:45:54.000Z",,"1","0"
"It is heartbreaking seeing so many innocent lives destroyed on and since 7th October
Stop this War 
Innocent civilians, children are dying and suffering. 

#stopwar #peace #palestineandisrael","https://www.instagram.com/p/CzdDz-5IFR0/","Sandy Donnelly","sandydbchealth","2023-11-10T05:37:51.000Z",,"5","0"
"[Read the Caption] Today marks the 78th anniversary of the Battle of Surabaya, one of the most heroic and violent episodes of the Indonesian National Revolution. On this day, the Indonesian freedom fighters faced the Allied forces led by Britain, who were backed by the interests of the Dutch colonizers. The Allied forces intended to disarm the Japanese military and hand over the power to the Dutch, who had ruled Indonesia for more than three centuries. 

The Indonesian fighters, who had declared their independence on August 17, 1945, resisted this attempt and fought with the slogan ""Merdeka atau Mati"" (Freedom or Death). They did not fear the superior weaponry and numbers of the Allied forces, who were the victors of World War II. They defended their sovereignty and dignity with courage and sacrifice. 

The battle lasted for three weeks, and resulted in thousands of casualties on both sides, mostly civilians. The city of Surabaya was devastated by the air raids and artillery fire. The battle of Surabaya became a national symbol of Indonesian resistance and a rallying cry for the revolution. It also gained international attention and support for the Indonesian cause. 

The battle of Surabaya showed the world that Indonesia was not a mere puppet of Japan or a gang of collaborators, but a nation of people who loved their country and were willing to die for it. 

Today, we honor the heroes of Surabaya and remember their struggle for our freedom. We also reflect on the lessons of history and the values of patriotism, bravery, and unity. We hope that their spirit will inspire us to face the challenges of our present and future. Let us celebrate the Heroes' Day with gratitude and pride. Merdeka! 🇮🇩

""...Independence is the inalienable right of all nations, therefore, all colonialism must be abolished in this world as it is not in conformity with humanity and justice...."" - The Preamble of the 1945 Constitution of the Republic of Indonesia

#aiphoto #aiphotography #raw_ai #ai_art_creator #ai_art #promptart #ai_art_gallery #aiartdaily #thisisaiart #aiart #aiartwork #photorealistic #photorealism #bingimagecreator #Indonesia #merdeka #stopwar","https://www.instagram.com/p/Czc9yMyKUSA/","Ynoe | AI Image Creator","ai_mantra","2023-11-10T04:45:11.000Z",,"18","0"
